Estimation_point,Date,Year,Road_Segment_Type,Lat,Long,Proj Lat,Proj Long,Region,Day Volume,AADT,AAWDT,Tom Tom Day,Tom Tom AADT,Tom Tom AAWDT,Pen Rate Day,Pen Rate AADT,Pen Rate AAWDT,Road Class,Road Class FID,Speed,Speed Limit FID,Lanes,Lane Number FID,descriptio,Aggregate,CensusDivision,Population2021,PopPerSqKm2021,Employment_rate,Employment_Count,Removed?,Note
1072734,5/10/2023,2023,Midblock,53.466313,-113.450552,5923584.543,40103.3067,SouthEast,8971.0,8270.034571,9834.049102,973.0,1091.292902,1173.661248,10.85%,13.20%,11.93%,Collector,19999,40,12350,4,9624,Small Scale Residential,Residential,Division No. 11,740,4504.0,50.5,515.0,0,
1072739,5/10/2023,2023,Midblock,53.474124,-113.406785,5923788.2,40289.2061,SouthEast,3250.0,2996.055329,3562.664094,356.0,424.1050172,424.7208942,10.95%,14.16%,11.92%,Collector,23846,40,1606,2,25688,Small Scale Residential,Residential,Division No. 11,318,1470.2,62.2,225.0,0,
1072851,5/10/2023,2023,Midblock,53.474969,-113.450367,5923276.17,40293.5595,SouthEast,4960.0,4572.441364,5437.173509,495.0,555.3750089,613.780466,9.98%,12.15%,11.29%,Collector,5795,30,5002,4,85,Parks and Services,Others,Division No. 11,974,4413.2,45.7,690.0,0,
1073553,5/11/2023,2023,Midblock,53.458819,-113.576537,5943465.263,31439.1228,SouthWest,2096.0,1898.815146,2011.097953,200.0,137.7058024,157.8271818,9.54%,7.25%,7.85%,Collector,26312,30,5145,2,10494,Parks and Services,Others,Division No. 11,1361,4261.1,56.0,1090.0,0,
1073858,5/17/2023,2023,Midblock,53.484314,-113.408132,5943222.151,30852.2472,SouthEast,4949.0,4562.300869,5425.115261,595.0,690.3663417,691.9123424,12.02%,15.13%,12.75%,Collector,10920,30,10028,2,2310,Parks and Services,Others,Division No. 11,885,3670.7,57.5,765.0,0,
539279,5/17/2023,2023,Estimation,53.519265,-113.455143,5934639.989,34066.161,Downtown,12573.0,11355.00826,12357.04921,1724.0,1676.638541,1816.550638,13.71%,14.77%,14.70%,Minor Arterial,22255,50,17028,3,27288,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,804,1747.8,45.1,810.0,0,
539283,5/17/2023,2023,Estimation,53.5206737,-113.4551043,5934740.901,34039.1971,Downtown,11804.0,10660.50406,11601.25737,1629.0,1590.249055,1726.465688,13.80%,14.92%,14.88%,Minor Arterial,8574,50,17028,3,27289,Medium Scale Residential,Residential,Division No. 11,804,1747.8,45.1,810.0,0,
1073898,5/25/2023,2023,Midblock,53.484504,-113.382334,5934681.136,33750.5062,SouthEast,59710.0,55044.45037,65703.16038,10110.0,10170.91149,10646.03816,16.93%,18.48%,16.20%,Major Arterial,31036,80,10544,3,16710,Small Scale Residential,Residential,Division No. 11,458,2294.6,64.1,390.0,0,
420384,5/25/2023,2023,Estimation,53.6288447,-113.4894854,5934675.619,33560.3829,NorthEast,31987.0,27483.66965,29706.2237,4097.0,4055.744071,3997.82559,12.81%,14.76%,13.46%,Minor Arterial,19179,60,12644,2,28134,Small Scale Residential,Residential,Division No. 11,570,2000.7,58.4,505.0,0,
438941,5/25/2023,2023,Estimation,53.5926334,-113.4672631,5933282.405,35250.0806,NorthEast,34373.0,29533.75361,31922.0942,4671.0,4647.216084,4696.327142,13.59%,15.74%,14.71%,Minor Arterial,7262,60,16781,3,7183,Mixed Use,Others,Division No. 11,465,4692.2,52.6,380.0,0,
404320,5/25/2023,2023,Estimation,53.5922437,-113.4676948,5938108.739,38523.7811,NorthEast,6850.0,5885.614065,6361.5729,794.0,619.3485989,682.713223,11.59%,10.52%,10.73%,Collector,7345,50,17068,2,24016,Mixed Use,Others,Division No. 11,538,6176.8,31.3,320.0,0,
441301,5/25/2023,2023,Estimation,53.6271754,-113.4919315,5938272.189,38526.0228,NorthWest,33088.0,29058.57658,29856.72247,4385.0,4177.649876,4207.748406,13.25%,14.38%,14.09%,Major Arterial,6411,70,12832,4,30270,General Commercial,Commercial,Division No. 11,762,2908.4,49.2,610.0,0,
441305,5/25/2023,2023,Estimation,53.63073,-113.491882,5938185.354,38592.0434,NorthWest,30885.0,27123.8557,27868.86102,4683.0,4288.497346,4320.36343,15.16%,15.81%,15.50%,Major Arterial,6419,80,9486,3,29240,Small Scale Flex Residential,Residential,Division No. 11,760,2975.7,54.0,620.0,0,
420392,5/25/2023,2023,Estimation,53.6288767,-113.4944047,5938183.078,38456.4584,NorthWest,25930.0,22772.27063,23397.75186,3233.0,2938.818447,2899.501045,12.47%,12.91%,12.39%,Minor Arterial,19186,60,6761,2,32234,Small Scale Residential,Residential,Division No. 11,760,2975.7,54.0,620.0,0,
1077852,5/30/2023,2023,Midblock,53.571679,-113.624096,5941748.976,38788.0967,NorthWest,60766.0,55912.89926,57448.64724,9894.0,8662.285955,9408.044951,16.28%,15.49%,16.38%,Major Arterial,23729,90,533,3,21940,Business Employment,Commercial,Division No. 11,141,14.9,,,0,
515176,6/6/2023,2023,Estimation,53.4762831,-113.362654,5941731.227,38939.4314,SouthEast,17150.0,15009.44953,17764.374,2533.0,3198.038795,3145.687724,14.77%,21.31%,17.71%,Minor Arterial,25990,50,4422,2,13398,Direct Development Control Provision,Direct Control Provisions,Division No. 11,704,2296.2,74.8,575.0,0,
530565,6/6/2023,2023,Estimation,53.4771234,-113.3642189,5921403.696,28811.2903,SouthEast,11095.0,9710.1949,11492.46236,1310.0,1638.934299,1603.027506,11.81%,16.88%,13.95%,Collector,28134,50,13168,2,13599,Direct Development Control Provision,Direct Control Provisions,Division No. 11,704,2296.2,74.8,575.0,0,
530739,6/6/2023,2023,Estimation,53.47051,-113.3688,5921404.492,29136.4841,SouthEast,24755.0,21665.24333,25641.81215,3787.0,4574.765602,4501.689598,15.30%,21.12%,17.56%,Minor Arterial,31077,60,14275,2,14387,Small Scale Flex Residential,Residential,Division No. 11,1233,4611.1,72.2,970.0,0,
530743,6/6/2023,2023,Estimation,53.4738263,-113.3688324,5939002.82,25475.3754,SouthEast,25212.0,22065.20359,26115.18351,3756.0,4549.317255,4512.928236,14.90%,20.62%,17.28%,Minor Arterial,31074,60,14275,3,10270,Small Scale Flex Residential,Residential,Division No. 11,1416,4930.4,62.4,1130.0,0,
514712,6/6/2023,2023,Estimation,53.4724827,-113.3692371,5937964.961,25478.7306,SouthEast,5126.0,4486.206314,5309.631553,626.0,749.2588043,745.3228047,12.21%,16.70%,14.04%,Collector,22724,40,1793,2,13261,Small Scale Flex Residential,Residential,Division No. 11,1416,4930.4,62.4,1130.0,0,
514704,6/6/2023,2023,Estimation,53.472472,-113.3673305,5938805.323,27080.1254,SouthEast,6077.0,5318.508734,6294.699754,752.0,852.2446845,855.9767155,12.37%,16.02%,13.60%,Collector,29392,40,7064,2,10382,Small Scale Flex Residential,Residential,Division No. 11,1233,4611.1,72.2,970.0,0,
530735,6/6/2023,2023,Estimation,53.4664282,-113.3688953,5927788.529,30003.2224,SouthEast,26267.0,22988.52541,27207.97737,3960.0,4771.229399,4677.033004,15.08%,20.75%,17.19%,Minor Arterial,30345,60,6349,2,23573,Agriculture Zone,Agriculture,Division No. 11,1697,5150.2,60.1,1440.0,0,
530695,6/6/2023,2023,Estimation,53.4465081,-113.3690032,5941288.842,40564.7083,SouthEast,19587.0,17142.27918,20288.676,3348.0,4185.613698,4144.602507,17.09%,24.42%,20.43%,Minor Arterial,34256,60,6349,3,23576,Agriculture Zone,Agriculture,Division No. 11,5,2.8,,,0,
530699,6/6/2023,2023,Estimation,53.4466474,-113.3689313,5940485.353,38813.8803,SouthEast,18300.0,16015.91408,18955.57109,2935.0,3651.431791,3597.221568,16.04%,22.80%,18.98%,Minor Arterial,35425,60,6349,3,23576,Small Scale Flex Residential,Residential,Division No. 11,5,2.8,,,0,
534751,6/6/2023,2023,Estimation,53.4293758,-113.4181602,5940833.419,38816.4686,SouthEast,40603.0,35535.19996,42057.54388,6378.0,7523.113272,7577.804584,15.71%,21.17%,18.02%,Minor Arterial,32460,60,9614,3,17802,Medium Scale Residential,Residential,Division No. 11,3933,3009.6,65.9,3170.0,0,
254885,6/7/2023,2023,Estimation,53.5089146,-113.5252244,5935436.002,29431.6539,SouthWest,38089.0,34634.85225,36682.91808,6576.0,6460.235828,6840.487966,17.26%,18.65%,18.65%,Minor Arterial,9769,50,5695,2,17625,Small Scale Residential,Residential,Division No. 11,586,2250.4,62.5,480.0,0,
234280,6/7/2023,2023,Estimation,53.5083423,-113.5238125,5935377.94,29400.82,SouthWest,14834.0,13488.76049,14286.39258,2827.0,3061.511524,2868.830437,19.06%,22.70%,20.08%,Collector,10933,40,12347,2,17688,Small Scale Residential,Residential,Division No. 11,433,2773.9,72.6,365.0,0,
233926,6/7/2023,2023,Estimation,53.5074652,-113.5278954,5928948.256,25038.7746,SouthWest,41600.0,37827.4529,40064.30707,7360.0,7477.164692,7525.091371,17.69%,19.77%,18.78%,Minor Arterial,30410,60,15700,2,17675,Small Scale Residential,Residential,Division No. 11,586,2250.4,62.5,480.0,0,
254513,6/7/2023,2023,Estimation,53.5064704,-113.523084,5926777.227,27050.5847,SouthWest,24139.0,21949.92513,23247.89203,4098.0,3990.225332,4189.543188,16.98%,18.18%,18.02%,Minor Arterial,8559,60,13512,2,19382,Alternative Jurisdiction,Others,Division No. 11,638,246.8,63.3,395.0,0,
316724,6/7/2023,2023,Estimation,53.5848931,-113.5891662,5926707.733,26875.4288,NorthWest,7803.0,6881.580391,7070.595331,808.0,573.8047278,711.3980668,10.35%,8.34%,10.06%,Collector,29793,50,4614,3,26107,Business Employment,Commercial,Division No. 11,134,7.3,52.0,125.0,0,
316732,6/7/2023,2023,Estimation,53.5849785,-113.5922958,5926563.806,26891.0926,NorthWest,3562.0,3141.380155,3227.663792,340.0,192.831273,252.8966765,9.55%,6.14%,7.84%,Collector,9250,50,4614,5,26119,Business Employment,Commercial,Division No. 11,134,7.3,52.0,125.0,0,
334861,6/7/2023,2023,Estimation,53.5856351,-113.5902993,5926587.021,27018.2333,NorthWest,24950.0,22003.77172,22608.14475,3057.0,2709.409623,3052.064216,12.25%,12.31%,13.50%,Minor Arterial,9969,70,9662,5,26384,Business Employment,Commercial,Division No. 11,134,7.3,52.0,125.0,0,
316652,6/7/2023,2023,Estimation,53.5850586,-113.5622225,5925773.725,28528.5161,NorthWest,6224.0,5489.037082,5639.803324,545.0,395.2732012,480.3630826,8.76%,7.20%,8.52%,Collector,9150,50,4614,3,26117,Business Employment,Commercial,Division No. 11,5,2.7,,,0,
433265,6/8/2023,2023,Estimation,53.6163367,-113.3936447,5926013.082,28304.3124,NorthEast,2976.0,2587.827538,2815.239597,239.0,262.0382082,250.9855987,8.03%,10.13%,8.92%,Minor Arterial,24004,50,14179,4,33198,Direct Development Control Provision,Direct Control Provisions,Division No. 11,20,5.7,,,0,
258959,6/8/2023,2023,Estimation,53.4546112,-113.5656489,5932451.962,35556.2543,SouthWest,21083.0,19410.58915,20558.39727,2811.0,2539.863671,2611.607023,13.33%,13.08%,12.70%,Minor Arterial,32289,60,6206,3,15253,General Commercial,Commercial,Division No. 11,741,2124.4,55.3,660.0,0,
213448,6/8/2023,2023,Estimation,53.4540917,-113.5636164,5931426.402,38575.9543,SouthWest,24802.0,22834.57915,24184.85837,3496.0,3398.53338,3504.065524,14.10%,14.88%,14.49%,Minor Arterial,26883,60,1436,3,19745,General Commercial,Commercial,Division No. 11,2273,2156.3,57.7,1845.0,0,
213460,6/8/2023,2023,Estimation,53.454099,-113.570446,5928413.2,38614.7461,SouthWest,15984.0,14716.06778,15586.27434,2147.0,2007.878268,2063.665144,13.43%,13.64%,13.24%,Minor Arterial,26885,60,1436,2,19746,Small Scale Residential,Residential,Division No. 11,804,2680.9,48.4,630.0,0,
254735,6/8/2023,2023,Estimation,53.4531813,-113.5255572,5933566.65,34231.6971,SouthWest,5199.0,4786.588864,5069.634654,570.0,529.0302362,547.7974703,10.96%,11.05%,10.81%,Collector,10126,40,1137,4,14307,Future Urban Development,Others,Division No. 11,904,1360.8,64.8,895.0,0,
213412,6/8/2023,2023,Estimation,53.4539043,-113.5281742,5947770.448,41709.7128,SouthWest,26605.0,24494.55601,25942.9948,3771.0,3691.977591,3778.828761,14.17%,15.07%,14.57%,Minor Arterial,18613,60,9750,3,28450,Future Urban Development,Others,Division No. 11,904,1360.8,64.8,895.0,0,
541299,6/13/2023,2023,Estimation,53.466455,-113.4795928,5930171.625,28745.5331,SouthEast,3275.0,2866.235989,3392.322149,350.0,314.9584631,377.0823524,10.69%,10.99%,11.12%,Collector,20902,50,14658,3,19927,Business Employment,Commercial,Division No. 11,52,7.8,,,0,
541303,6/13/2023,2023,Estimation,53.4680022,-113.4795838,5938938.969,33640.8498,SouthEast,9553.0,8360.657222,9895.222438,1254.0,1312.795827,1463.487063,13.13%,15.70%,14.79%,Collector,20906,50,14658,3,19928,Public Utility,Others,Division No. 11,52,7.8,,,0,
540511,6/13/2023,2023,Estimation,53.463655,-113.4665706,5924452.745,35673.7897,SouthEast,39697.0,34742.28093,41119.08774,5383.0,6092.606051,6310.517938,13.56%,17.54%,15.35%,Minor Arterial,20798,70,13803,3,20615,Business Employment,Commercial,Division No. 11,52,7.8,,,0,
540515,6/13/2023,2023,Estimation,53.4672955,-113.4666426,5924446.384,35214.7632,SouthEast,37876.0,33148.5662,39232.85304,5273.0,5849.58073,6125.785062,13.92%,17.65%,15.61%,Minor Arterial,20725,70,17429,3,33082,Business Employment,Commercial,Division No. 11,52,7.8,,,0,
508456,6/13/2023,2023,Estimation,53.4437657,-113.3963966,5924719.298,35428.4218,SouthEast,5553.0,4859.910976,5751.928211,635.0,762.6895212,735.1793051,11.44%,15.69%,12.78%,Collector,11140,40,8263,4,25519,Small Scale Residential,Residential,Division No. 11,458,3285.5,57.1,350.0,0,
532443,6/13/2023,2023,Estimation,53.4455815,-113.3935727,5923914.529,35434.6662,SouthEast,13605.0,11906.91317,14092.37949,2025.0,2355.429955,2312.471047,14.88%,19.78%,16.41%,Minor Arterial,6195,60,8640,2,6114,Small Scale Flex Residential,Residential,Division No. 11,6162,5689.8,66.0,4445.0,0,
532439,6/13/2023,2023,Estimation,53.4409803,-113.3935727,5935861.185,32767.8654,SouthEast,8202.0,7178.280178,8495.824813,1310.0,1596.052555,1549.047033,15.97%,22.23%,18.23%,Minor Arterial,26818,60,8640,2,1843,Small Scale Residential,Residential,Division No. 11,6162,5689.8,66.0,4445.0,0,
417904,6/22/2023,2023,Estimation,53.6229939,-113.5248017,5935686.508,32758.7397,NorthWest,3697.0,3237.61649,3326.543429,377.0,340.4966929,335.4832416,10.20%,10.52%,10.09%,Collector,10160,30,6110,4,23284,Parks and Services,Others,Division No. 11,1076,3550.0,57.4,810.0,0,
444201,6/22/2023,2023,Estimation,53.6208443,-113.533696,5935759.37,32818.1431,NorthWest,5414.0,4741.264721,4871.492054,550.0,532.7309323,530.6073332,10.16%,11.24%,10.89%,Collector,6620,40,3065,4,30831,Neighbourhood Parks and Services,Residential,Division No. 11,860,2436.3,56.3,720.0,0,
111687,6/27/2023,2023,Estimation,53.5435303,-113.4860589,5935724.273,32940.128,Downtown,8714.0,7869.843474,8537.171215,1098.0,1069.987033,1093.110182,12.60%,13.60%,12.80%,Minor Arterial,5238,40,12788,5,22899,Core Commercial Arts Zone,Commercial,Division No. 11,0,0.0,,,0,
111689,6/27/2023,2023,Estimation,53.5444388,-113.4864547,5935408.819,33185.8277,Downtown,8706.0,7862.618463,8529.333555,1182.0,1145.832774,1174.900527,13.58%,14.57%,13.77%,Minor Arterial,7419,40,12788,4,22900,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,0,0.0,,,0,
111821,6/27/2023,2023,Estimation,53.5429371,-113.4906275,5936961.602,37754.1831,Downtown,12186.0,11005.49834,11938.71568,2125.0,2397.709421,2541.600256,17.44%,21.79%,21.29%,Minor Arterial,6809,40,11231,7,18823,Direct Development Control Provision,Direct Control Provisions,Division No. 11,613,2119.6,69.4,555.0,0,
111823,6/27/2023,2023,Estimation,53.5439204,-113.4908164,5937346.514,31342.9328,Downtown,12008.0,10844.74185,11764.32774,2026.0,2247.920161,2379.508341,16.87%,20.73%,20.23%,Minor Arterial,7622,40,11231,5,18824,Core Commercial Arts Zone,Commercial,Division No. 11,613,2119.6,69.4,555.0,0,
111873,6/27/2023,2023,Estimation,53.543883,-113.4936852,5937433.651,31395.9744,Downtown,12933.0,11680.13377,12670.55719,2273.0,2534.128777,2575.657495,17.58%,21.70%,20.33%,Minor Arterial,9089,40,4470,3,17505,Core Commercial Arts Zone,Commercial,Division No. 11,613,2119.6,69.4,555.0,0,
111947,6/27/2023,2023,Estimation,53.5419806,-113.4955648,5937372.489,31404.7221,Downtown,800.0,722.5011223,783.7660055,118.0,137.8639009,144.2908169,14.75%,19.08%,18.41%,Collector,9237,40,2472,5,19415,Core Commercial Arts Zone,Commercial,Division No. 11,841,6342.4,53.5,785.0,0,
525230,6/27/2023,2023,Estimation,53.5317561,-113.4691697,5937445.492,31300.5727,Downtown,1924.0,1737.615199,1884.957243,260.0,324.021358,329.0474291,13.51%,18.65%,17.46%,Collector,9700,40,2372,3,12998,Neighbourhood Commercial,Commercial,Division No. 11,594,4565.7,22.0,545.0,0,
540731,6/27/2023,2023,Estimation,53.5312536,-113.4683513,5925797.677,40075.915,Downtown,1677.0,1514.542978,1642.969489,152.0,165.1986887,166.4057512,9.06%,10.91%,10.13%,Local,14530,40,2773,2,13167,Large Scale Residential,Residential,Division No. 11,594,4565.7,22.0,545.0,0,
110401,6/29/2023,2023,Estimation,53.5743906,-113.418385,5921557.978,34990.7927,NorthEast,13714.0,11925.22408,12973.18408,1783.0,1725.9291,1733.79035,13.00%,14.47%,13.36%,Minor Arterial,9193,50,5790,3,15813,Small Scale Residential,Residential,Division No. 11,480,2905.6,53.4,365.0,0,
110403,6/29/2023,2023,Estimation,53.5758591,-113.418331,5943658.832,33009.7979,NorthEast,16166.0,14057.39918,15292.72961,2015.0,2012.261828,2017.396692,12.46%,14.31%,13.19%,Minor Arterial,5744,50,5790,3,15814,Small Scale Residential,Residential,Division No. 11,512,1991.4,58.6,435.0,0,
105332,6/29/2023,2023,Estimation,53.575074,-113.417345,5939736.7,37410.8895,NorthEast,3129.0,2720.87109,2959.974697,319.0,358.2264694,355.8070809,10.19%,13.17%,12.02%,Collector,8688,40,12829,2,1144,Small Scale Residential,Residential,Division No. 11,512,1991.4,58.6,435.0,0,
105336,6/29/2023,2023,Estimation,53.5750635,-113.4193922,5930349.047,24285.6988,NorthEast,1177.0,1023.478835,1113.419693,100.0,100.2354571,98.52520624,8.50%,9.79%,8.85%,Local,14746,40,12829,2,8554,Small Scale Residential,Residential,Division No. 11,480,2905.6,53.4,365.0,0,
409888,7/5/2023,2023,Estimation,53.60708,-113.4139423,5935304.537,36358.2264,NorthEast,3879.0,3493.511275,3804.686332,360.0,396.5628022,398.4121463,9.28%,11.35%,10.47%,Collector,21813,40,13591,2,31340,Neighbourhood Commercial,Commercial,Division No. 11,1304,5587.0,64.8,1065.0,0,
409880,7/5/2023,2023,Estimation,53.6069093,-113.4116581,5935169.766,37692.3633,NorthEast,5454.0,4919.195304,5357.359306,681.0,692.6547463,686.3933288,12.49%,14.08%,12.81%,Collector,20501,40,16860,2,18109,Neighbourhood Commercial,Commercial,Division No. 11,726,2240.7,64.0,680.0,0,
204748,7/5/2023,2023,Estimation,53.4249068,-113.5665482,5926801.546,38057.0062,SouthWest,19704.0,18529.64865,19625.36403,3282.0,3328.373067,3318.917746,16.66%,17.96%,16.91%,Minor Arterial,3794,60,4322,2,25961,Agriculture Zone,Agriculture,Division No. 11,597,312.3,66.7,480.0,0,
204740,7/5/2023,2023,Estimation,53.4248961,-113.5616559,5940220.657,34486.029,SouthWest,19542.0,18377.30379,19464.01055,3472.0,3440.951648,3447.820222,17.77%,18.72%,17.71%,Minor Arterial,32539,60,4322,2,25967,Urban Facilities,Others,Division No. 11,2897,1128.3,80.5,2125.0,0,
1091636,7/6/2023,2023,Midblock,53.58322,-113.615305,5940292.154,34614.1478,NorthWest,20796.0,17837.80587,18327.75319,2811.0,2355.495525,2505.473933,13.52%,13.21%,13.67%,Minor Arterial,21537,70,2767,5,29986,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,134,7.3,52.0,125.0,0,
1091640,7/6/2023,2023,Midblock,53.573894,-113.615339,5940390.017,34482.7374,NorthWest,30488.0,26151.13606,26869.42389,4727.0,4031.574784,4306.52458,15.50%,15.42%,16.03%,Minor Arterial,36829,50,2193,3,26258,Future Urban Development,Others,Division No. 11,141,14.9,,,0,
1091664,7/6/2023,2023,Midblock,53.581365,-113.59109,5932223.378,32302.0781,NorthWest,32554.0,27923.25123,28690.21336,4328.0,3390.883806,3901.758521,13.29%,12.14%,13.60%,Minor Arterial,29545,60,2804,3,25788,Medium Industrial,Industrial,Division No. 11,134,7.3,52.0,125.0,0,
1091028,7/11/2023,2023,Midblock,53.482213,-113.548008,5941446.826,31566.2959,SouthWest,1588.0,1507.59983,1596.748867,177.0,173.5330519,158.4048173,11.15%,11.51%,9.92%,Local,23863,60,2620,2,20853,River Valley,Others,Division No. 11,847,661.6,56.3,800.0,0,
408144,7/11/2023,2023,Estimation,53.6028111,-113.3871606,5940410.336,30377.6782,NorthEast,3352.0,3088.283305,3368.897221,331.0,342.4177308,346.2197502,9.87%,11.09%,10.28%,Collector,4457,40,12464,2,8644,Medium Scale Residential,Residential,Division No. 11,538,3705.2,37.5,440.0,0,
434341,7/11/2023,2023,Estimation,53.595724,-113.41371,5940586.723,30374.7537,NorthEast,34364.0,31660.43183,34537.22676,3709.0,3837.782577,3859.085204,10.79%,12.12%,11.17%,Major Arterial,20184,60,17394,2,30237,Business Employment,Commercial,Division No. 11,10,7.4,,,0,
434345,7/11/2023,2023,Estimation,53.5988513,-113.4136276,5936007.585,33723.4895,NorthEast,20860.0,19218.85135,20965.15394,2702.0,3742.116169,2992.410359,12.95%,19.47%,14.27%,Major Arterial,21961,60,17394,3,29807,General Commercial,Commercial,Division No. 11,389,1201.7,58.2,335.0,0,
407396,7/11/2023,2023,Estimation,53.5978426,-113.4178994,5938645.053,38518.2081,NorthEast,22780.0,20987.79644,22894.83255,2660.0,2908.578165,2881.272751,11.68%,13.86%,12.58%,Minor Arterial,22957,60,8884,3,25432,General Commercial,Commercial,Division No. 11,10,7.4,,,0,
311160,7/11/2023,2023,Estimation,53.550963,-113.5559003,5937952.326,29717.3921,NorthWest,36069.0,31769.99193,32642.61171,6471.0,6292.612204,6599.743771,17.94%,19.81%,20.22%,Minor Arterial,34911,60,12989,3,29109,Small Scale Residential,Residential,Division No. 11,531,1990.3,61.2,425.0,0,
